gene	SRR14872404	SRR14872403	SRR14872402	SRR14872401
ENSG00000115539	10.369429354765542	10.26645410216444	10.301052301394803	10.317755998256125
ENSG00000115540	10.983794264141826	10.888152836334747	11.037187495223233	11.127902521437953
ENSG00000115541	11.859190846913217	11.774078800213692	11.634047806552866	11.684104872559026
ENSG00000115548	10.772427121585755	10.767157076954554	10.710656442739927	10.808867498463709
ENSG00000115556	7.8539422284564715	7.938750150449448	7.817224483394562	7.884317902005807
ENSG00000115561	10.859378300283131	10.891181364135742	10.828074886911205	10.862090618397069
ENSG00000115568	11.217581794081097	11.265343682581163	11.08864479758739	11.077901736280618
ENSG00000115590	8.152835028950294	8.172303938358262	7.978683121640284	7.9785451631657365
ENSG00000115593	7.83671022506891	7.897386695173155	7.852541728021349	8.045763461538813
ENSG00000115594	7.900950038787473	7.775739018703648	7.835380697355705	7.817134304052648
ENSG00000115596	7.818478820935147	7.925439678588602	7.92755271658825	7.835285112005868
ENSG00000115641	11.128490602364717	11.102312969726247	11.075954006069983	11.09454407824411
ENSG00000115648	7.942695428730439	7.8156741231075335	8.056281737607017	7.940804188629892
ENSG00000115649	10.305391889148694	10.322031521993022	10.430989028920267	10.390536427204033
ENSG00000115652	10.741069357352583	10.597113984190441	10.486078421668362	10.504635022057169
ENSG00000115657	10.234554622655248	10.16472680271278	9.93189316706372	10.181326441589095
ENSG00000115661	9.952333845424343	9.838489384554899	9.717168042910062	9.727323131107195
ENSG00000115677	14.337193423459883	14.32172319702736	14.549441132587656	14.584418297084836
ENSG00000115685	10.761488775650092	10.702967044433187	10.621946489098496	10.620333190154497
ENSG00000115687	11.140179076034993	11.251909921292953	11.173819864581484	11.124666440322548
ENSG00000115694	11.798454844349026	11.77163209127024	11.916966233147695	11.879181979568784
ENSG00000115705	8.41530290246985	8.395263900483661	8.056281737607017	8.158630561189364
ENSG00000115718	7.83671022506891	7.700000670427692	7.817224483394562	7.754381533505242
ENSG00000115738	13.21488131991132	13.192980833960052	13.788922813274395	13.773883028223826
ENSG00000115750	10.010174980249134	10.106249624153369	10.180688896309604	10.167293898366191
ENSG00000115756	11.279900855219696	11.244260590465327	11.36465231025777	11.28041451839072
ENSG00000115758	14.63930640139346	14.574898309589566	14.528601439213928	14.570487027898114
ENSG00000115760	11.964034482523747	12.077090806791901	12.051355042255226	12.178419676763976
ENSG00000115761	11.37460530713687	11.34943623210923	11.421057796197303	11.455157862606944
ENSG00000115762	11.532377935160909	11.449441993352675	11.313331201956803	11.403343012348113
ENSG00000115806	11.943152544260736	11.977720528215402	12.035656871171577	12.141622959990782
ENSG00000115808	11.396386564995531	11.438154468179226	11.425790570956785	11.545295089127723
ENSG00000115816	12.296074716019566	12.31551984311042	12.356346228079797	12.418386812959204
ENSG00000115825	12.005969410963512	11.918533671842315	11.793680374751233	11.862644290534945
ENSG00000115827	11.044558824047082	11.133898264294643	10.97301730634882	11.029546783485243
ENSG00000115839	11.258635566118075	11.342844046579314	11.604235073995074	11.623709801614789
ENSG00000115840	9.38564192072111	9.374921560296617	9.675260663932406	9.619884780672463
ENSG00000115841	8.657564315113659	8.733176541589907	8.527810246874395	8.615979752386727
