gene	SRR20648572	SRR20648573	SRR20648574	SRR20648575	SRR20648576	SRR20648577	SRR20648578	SRR20648579
LTR25-int	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.7355721155082593	2.7388786571413646	2.6227782436991225	1.9219144989347916
LTR27	1.9219144989347916	2.905424097567999	2.610881488007148	1.9219144989347916	1.9219144989347916	3.0628130186283755	1.9219144989347916	2.680113950725503
LTR28C	2.61034376157401	2.6239585961779044	2.610881488007148	2.6112269923567433	2.7355721155082593	3.0628130186283755	1.9219144989347916	2.680113950725503
LTR2B	2.61034376157401	1.9219144989347916	3.094102428390186	3.2646949345634355	3.2972847990202836	1.9219144989347916	3.5653018898352866	2.680113950725503
LTR2C	2.61034376157401	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.6227782436991225	1.9219144989347916
LTR30	3.2630581307408306	3.2882573111128117	1.9219144989347916	1.9219144989347916	3.6587204974948206	3.3026217371796864	2.9038003422545713	2.680113950725503
LTR39	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.7388786571413646	2.9038003422545713	1.9219144989347916
LTR3A	3.7606177422305858	3.2882573111128117	2.8874266771220665	3.6566503194292928	3.2972847990202836	3.811839559062721	3.113645914726882	3.3914637096138516
LTR3B	3.4091957371070576	3.2882573111128117	1.9219144989347916	3.2646949345634355	3.2972847990202836	3.811839559062721	1.9219144989347916	2.680113950725503
LTR4	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.6112269923567433	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916
LTR43	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.7388786571413646	1.9219144989347916	1.9219144989347916
LTR43_I	3.093218311550727	3.436718378096449	2.8874266771220665	2.6112269923567433	3.492211908856936	1.9219144989347916	3.113645914726882	3.3914637096138516
LTR45C	2.61034376157401	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.7388786571413646	1.9219144989347916	1.9219144989347916
LTR49	2.61034376157401	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916
LTR5	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.6112269923567433	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.680113950725503
LTR5_Hs	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	3.058304564007137	1.9219144989347916	1.9219144989347916	1.9219144989347916
LTR5A	2.61034376157401	2.905424097567999	3.264054679724886	2.88790240015834	3.058304564007137	1.9219144989347916	2.6227782436991225	2.680113950725503
LTR5B	3.5383694466493383	3.8921684169776043	2.8874266771220665	3.410984076010733	4.526307854220672	2.7388786571413646	3.5653018898352866	3.9260999607699425
LTR61	1.9219144989347916	1.9219144989347916	2.610881488007148	2.6112269923567433	3.058304564007137	1.9219144989347916	1.9219144989347916	1.9219144989347916
LTR62	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.7388786571413646	1.9219144989347916	1.9219144989347916
LTR66	3.7606177422305858	3.2882573111128117	3.5395362263982495	3.5402858155090633	4.263532157810807	4.061963091744883	2.9038003422545713	3.688171444508304
LTR69	2.61034376157401	1.9219144989347916	1.9219144989347916	2.6112269923567433	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916
LTR6A	3.948779412147916	3.5678532091086725	3.4102845566262454	2.88790240015834	3.492211908856936	3.0628130186283755	2.9038003422545713	3.549227241847885
LTR6B	4.033350322739282	4.661867469300253	3.6558575747463546	4.035703981635944	4.356922340016198	4.452714111996722	3.2860753439494483	3.549227241847885
LTR70	5.549716717328351	5.65261810615067	5.524137236178652	5.215966455386476	6.951797975673325	6.745209830803704	4.603839176111354	4.832503455709259
LTR71A	2.61034376157401	1.9219144989347916	2.8874266771220665	2.88790240015834	2.7355721155082593	1.9219144989347916	2.6227782436991225	1.9219144989347916
LTR71B	2.8866862607683226	2.905424097567999	2.610881488007148	2.6112269923567433	3.058304564007137	1.9219144989347916	3.113645914726882	1.9219144989347916
LTR72	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.6227782436991225	1.9219144989347916
LTR76	3.948779412147916	3.983898420842019	4.034783394315001	4.190060889752304	3.9357645704664335	3.9430179650889903	3.5653018898352866	4.126419071767136
LTR7A	2.61034376157401	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.7388786571413646	1.9219144989347916	1.9219144989347916
LTR7B	3.093218311550727	3.6857962064330825	2.8874266771220665	3.410984076010733	3.6587204974948206	3.0628130186283755	2.9038003422545713	2.9825080922123615
LTR7C	2.61034376157401	2.6239585961779044	2.610881488007148	3.094670463616217	1.9219144989347916	1.9219144989347916	2.6227782436991225	2.680113950725503
LTR7Y	1.9219144989347916	1.9219144989347916	2.610881488007148	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916
LTR8	4.565553856986093	4.149853201696531	4.114208467880133	4.453570820675378	4.356922340016198	4.271594497166783	3.434336028203941	3.9260999607699425
LTR8A	1.9219144989347916	2.6239585961779044	1.9219144989347916	1.9219144989347916	2.7355721155082593	1.9219144989347916	1.9219144989347916	1.9219144989347916
LTR8B	2.61034376157401	1.9219144989347916	2.610881488007148	1.9219144989347916	2.7355721155082593	1.9219144989347916	1.9219144989347916	2.680113950725503
LTR9	3.2630581307408306	3.436718378096449	3.7619105065567755	3.094670463616217	3.2972847990202836	3.3026217371796864	1.9219144989347916	1.9219144989347916
LTR9A1	1.9219144989347916	1.9219144989347916	1.9219144989347916	3.094670463616217	2.7355721155082593	1.9219144989347916	2.6227782436991225	2.9825080922123615
LTR9D	2.8866862607683226	1.9219144989347916	2.8874266771220665	2.6112269923567433	2.7355721155082593	2.7388786571413646	1.9219144989347916	2.680113950725503
MER11A	4.325697004871808	5.074306353760944	4.391348290826039	4.950373192465615	4.746568012759509	4.365193919385862	4.222286650229794	4.300148967591205
MER11B	3.2630581307408306	1.9219144989347916	3.094102428390186	1.9219144989347916	3.2972847990202836	2.7388786571413646	2.6227782436991225	2.9825080922123615
MER11C	3.948779412147916	3.436718378096449	3.264054679724886	3.7627410016284024	3.80494216551769	4.365193919385862	2.6227782436991225	3.3914637096138516
MER11D	4.112737505844365	3.8921684169776043	3.4102845566262454	3.2646949345634355	3.6587204974948206	3.498181199534863	3.5653018898352866	4.216124678324434
MER25	3.2630581307408306	1.9219144989347916	2.610881488007148	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916
MER34C	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.7355721155082593	1.9219144989347916	1.9219144989347916	1.9219144989347916
MER34D	2.8866862607683226	2.6239585961779044	1.9219144989347916	2.6112269923567433	1.9219144989347916	3.0628130186283755	1.9219144989347916	1.9219144989347916
MER39B	1.9219144989347916	2.6239585961779044	1.9219144989347916	1.9219144989347916	1.9219144989347916	3.0628130186283755	2.6227782436991225	1.9219144989347916
MER41A	3.654623596115137	3.8921684169776043	2.8874266771220665	3.7627410016284024	3.6587204974948206	3.665197413784903	2.9038003422545713	3.9260999607699425
MER41B	2.61034376157401	3.1155831807986503	2.8874266771220665	2.88790240015834	3.80494216551769	1.9219144989347916	1.9219144989347916	2.680113950725503
MER41C	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.7355721155082593	1.9219144989347916	1.9219144989347916	2.9825080922123615
MER41E	1.9219144989347916	2.6239585961779044	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916
MER49	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.7355721155082593	1.9219144989347916	1.9219144989347916	1.9219144989347916
MER4A	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.7355721155082593	1.9219144989347916	1.9219144989347916	1.9219144989347916
MER4A1	3.5383694466493383	3.1155831807986503	2.610881488007148	3.094670463616217	3.6587204974948206	3.3026217371796864	2.6227782436991225	2.9825080922123615
MER4A1_LTR	3.654623596115137	3.5678532091086725	3.5395362263982495	2.88790240015834	4.812822996068936	3.498181199534863	2.6227782436991225	2.680113950725503
MER4C	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.7355721155082593	2.7388786571413646	1.9219144989347916	1.9219144989347916
MER4D	2.8866862607683226	1.9219144989347916	1.9219144989347916	2.6112269923567433	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916
MER4D_LTR	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	3.058304564007137	1.9219144989347916	2.6227782436991225	1.9219144989347916
MER4D1	2.8866862607683226	2.905424097567999	3.264054679724886	3.2646949345634355	3.492211908856936	1.9219144989347916	2.6227782436991225	2.9825080922123615
MER4E	4.389755296636466	4.7142135388365345	4.452531604537297	3.9510643960425234	5.625416698778547	5.0040240623874785	3.889232562569769	4.453899600280987
MER4E1	3.4091957371070576	4.491702072753389	3.8595591836576544	4.991528384483961	4.876065340330672	5.16512430869395	4.222286650229794	3.688171444508304
MER50I	2.61034376157401	3.436718378096449	1.9219144989347916	1.9219144989347916	2.7355721155082593	2.7388786571413646	2.6227782436991225	1.9219144989347916
MER51A	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.7355721155082593	1.9219144989347916	1.9219144989347916	1.9219144989347916
MER51B	2.61034376157401	2.6239585961779044	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.7388786571413646	1.9219144989347916	1.9219144989347916
MER51C	3.4091957371070576	3.8921684169776043	4.114208467880133	3.5402858155090633	3.2972847990202836	2.7388786571413646	3.7904428332938234	3.549227241847885
MER51D	1.9219144989347916	1.9219144989347916	2.610881488007148	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916
MER52AI	1.9219144989347916	2.6239585961779044	2.610881488007148	1.9219144989347916	3.058304564007137	1.9219144989347916	1.9219144989347916	1.9219144989347916
MER52D	1.9219144989347916	2.6239585961779044	2.8874266771220665	2.6112269923567433	2.7355721155082593	1.9219144989347916	1.9219144989347916	2.680113950725503
MER57A1	3.2630581307408306	1.9219144989347916	2.8874266771220665	1.9219144989347916	3.2972847990202836	2.7388786571413646	1.9219144989347916	1.9219144989347916
MER57B1	2.61034376157401	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916
MER66_I	1.9219144989347916	2.905424097567999	2.610881488007148	2.6112269923567433	2.7355721155082593	3.0628130186283755	1.9219144989347916	2.680113950725503
MER83B	2.61034376157401	1.9219144989347916	1.9219144989347916	2.6112269923567433	1.9219144989347916	2.7388786571413646	1.9219144989347916	1.9219144989347916
MER83BI	4.509437072826887	4.225567971255837	4.034783394315001	3.2646949345634355	5.299786767285547	5.39847866366382	3.9808625062685934	3.9260999607699425
MER9	3.093218311550727	3.2882573111128117	1.9219144989347916	2.6112269923567433	3.058304564007137	1.9219144989347916	1.9219144989347916	2.9825080922123615
MER9a1	1.9219144989347916	3.436718378096449	1.9219144989347916	2.6112269923567433	1.9219144989347916	2.7388786571413646	1.9219144989347916	2.9825080922123615
MER9a2	3.5383694466493383	3.5678532091086725	2.8874266771220665	3.094670463616217	3.2972847990202836	3.0628130186283755	2.9038003422545713	2.680113950725503
MER9a3	5.436267503763064	5.484735376244663	5.346714840720007	4.622226458980745	5.050245785205934	5.0040240623874785	4.222286650229794	4.832503455709259
MER9B	1.9219144989347916	2.905424097567999	2.610881488007148	2.6112269923567433	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916
MLT1B	2.8866862607683226	2.6239585961779044	2.610881488007148	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.680113950725503
MLT2A1	3.093218311550727	2.6239585961779044	2.610881488007148	2.6112269923567433	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916
MLT2A2	4.033350322739282	4.297199893432928	4.034783394315001	2.6112269923567433	3.80494216551769	3.498181199534863	3.9808625062685934	3.812806579956583
MST_I	3.5383694466493383	3.1155831807986503	2.8874266771220665	3.094670463616217	1.9219144989347916	1.9219144989347916	3.2860753439494483	2.680113950725503
MSTA	3.093218311550727	1.9219144989347916	2.610881488007148	2.6112269923567433	2.7355721155082593	1.9219144989347916	1.9219144989347916	2.680113950725503
MSTB1	2.61034376157401	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916
MSTC	3.2630581307408306	3.1155831807986503	2.8874266771220665	3.094670463616217	3.2972847990202836	3.665197413784903	3.113645914726882	2.680113950725503
PABL_A	4.565553856986093	4.661867469300253	4.034783394315001	3.9510643960425234	5.388453572537517	4.17093638246418	3.2860753439494483	3.9260999607699425
PABL_AI	3.5383694466493383	3.436718378096449	1.9219144989347916	3.8604230832231896	4.163109433607646	5.0040240623874785	3.683099505731386	3.207373671340205
PABL_B	3.4091957371070576	3.436718378096449	3.5395362263982495	2.6112269923567433	3.80494216551769	3.498181199534863	3.113645914726882	2.9825080922123615
PRIMA4_LTR	1.9219144989347916	2.6239585961779044	2.610881488007148	2.6112269923567433	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916
SVA_A	2.61034376157401	1.9219144989347916	2.610881488007148	2.6112269923567433	2.7355721155082593	1.9219144989347916	1.9219144989347916	3.688171444508304
SVA_B	3.948779412147916	3.793266502346861	3.4102845566262454	3.094670463616217	2.7355721155082593	3.3026217371796864	2.9038003422545713	3.3914637096138516
SVA_C	3.4091957371070576	2.905424097567999	3.264054679724886	3.2646949345634355	3.2972847990202836	2.7388786571413646	1.9219144989347916	3.207373671340205
SVA_D	3.093218311550727	2.905424097567999	2.610881488007148	2.88790240015834	1.9219144989347916	2.7388786571413646	3.434336028203941	3.3914637096138516
SVA_E	2.61034376157401	2.6239585961779044	3.094102428390186	2.6112269923567433	1.9219144989347916	1.9219144989347916	2.6227782436991225	2.680113950725503
SVA_F	1.9219144989347916	3.1155831807986503	2.8874266771220665	2.88790240015834	1.9219144989347916	1.9219144989347916	1.9219144989347916	2.680113950725503
THE1A	3.7606177422305858	3.2882573111128117	3.4102845566262454	3.7627410016284024	3.9357645704664335	3.3026217371796864	3.5653018898352866	3.549227241847885
THE1B	2.8866862607683226	2.905424097567999	2.8874266771220665	2.6112269923567433	1.9219144989347916	2.7388786571413646	1.9219144989347916	1.9219144989347916
THE1C	3.654623596115137	3.6857962064330825	3.4102845566262454	2.88790240015834	3.2972847990202836	2.7388786571413646	1.9219144989347916	3.3914637096138516
THE1D	1.9219144989347916	2.905424097567999	1.9219144989347916	1.9219144989347916	3.2972847990202836	1.9219144989347916	2.6227782436991225	1.9219144989347916
ENSG00000000003	10.52751542130466	10.544726635435238	10.764103118273757	10.847237981208792	10.870817568534923	10.169806149360545	10.909661012448813	11.078285549812247
ENSG00000000419	10.499747003584694	10.487020511441699	10.453923821727388	10.636487005977816	12.059940490127866	12.060596109912881	10.654442583857426	10.25244531259415
ENSG00000000457	8.259751316925271	8.38474052222458	8.388727503021192	8.390168572744706	8.889083586987267	8.364122769489086	8.441759611470035	8.32779739091321
ENSG00000000460	10.019774201041686	9.954564251495999	9.378203101009454	9.575750288087102	10.836077990479417	10.330837650948581	9.437511739487688	9.356330626561506
ENSG00000000971	5.629238684296419	6.002096495299558	5.524137236178652	5.379095484580618	7.153528805833227	6.858272692799677	5.070357998107489	5.517815948987338
ENSG00000001036	9.568680730804786	8.917135772901773	9.456250116600929	9.053209781278005	9.652047701964072	8.941754117937041	9.162380404619114	9.717307177127099
ENSG00000001084	8.485380894504374	8.40825122421931	8.253687447099077	8.115323227740529	9.66530187043769	9.417700723205146	8.27335402398713	8.24363430576822
ENSG00000001167	11.256171624675861	11.108240122003377	11.501334675834691	11.528435393284994	11.748440864532842	11.066931466580133	11.437111263624432	11.698291711345751
ENSG00000001460	7.4548955159161014	7.594528622932061	7.230358278670484	7.153462409988985	7.022228045705343	6.810900326247481	7.0389388197705465	7.098573226132005
ENSG00000001461	10.699864205945332	10.602762344599695	10.699859385352074	10.628474574946718	10.280653220721096	10.125365757991396	10.705764044774368	10.928588070719293
ENSG00000001497	10.30692598025115	10.189777363659852	10.144977116666572	10.081013017809799	9.310620749583382	9.562832319652456	9.970784778910685	10.011794770527446
ENSG00000001561	8.3635538627009	8.34468378895687	8.682696562811854	9.050813415519395	10.15317730285971	10.308296291423204	9.609066321410815	9.202239525367776
ENSG00000001617	5.37595575683268	5.872364899638515	5.911292890299718	5.93363576696658	4.526307854220672	4.755616286924762	6.278315570308455	5.73762376037421
ENSG00000001626	3.093218311550727	2.6239585961779044	3.4102845566262454	3.5402858155090633	3.2972847990202836	3.9430179650889903	3.434336028203941	2.9825080922123615
