gene	SRR12038086	SRR12038085	SRR12038084	SRR12038083	SRR12038082	SRR12038081
L1M2_5	3.701344318980596	3.2241467368482084	3.664491275322308	3.7130338397680114	3.2241467368482084	3.6713602061493966
L1M2A_5	3.2241467368482084	3.6682201563021417	3.664491275322308	3.2241467368482084	3.7407126788511715	3.2241467368482084
L1M2A1_5	3.2241467368482084	3.2241467368482084	3.664491275322308	3.2241467368482084	3.2241467368482084	3.2241467368482084
L1M2C_5	3.8959991907440372	4.37309400732243	4.194234406569526	3.7130338397680114	4.2415899900524145	3.2241467368482084
L1M3A_5	3.701344318980596	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
L1M4B	3.701344318980596	3.2241467368482084	3.664491275322308	3.912307852293307	3.950881889211195	3.8541203672134734
L1MA1	4.534517397000099	5.165455717774392	5.030665402588971	4.483456252758412	4.71492055255425	4.526492602818942
L1MA10	3.2241467368482084	3.2241467368482084	3.844517402514175	3.2241467368482084	3.2241467368482084	3.2241467368482084
L1MA2	5.513040280859804	5.841049735534	5.954803273140986	4.710884960046993	5.303217528351122	5.177509030619708
L1MA3	4.27282407143759	4.583171815618832	5.18880391321106	4.483456252758412	5.100443796601483	4.712644321236643
L1MA4	4.534517397000099	4.644705814171783	5.260993828843204	4.06310999297649	3.950881889211195	3.9927271037993166
L1MA4A	4.534517397000099	4.20221164716942	3.981097507064892	3.7130338397680114	3.7407126788511715	3.8541203672134734
L1MA5	3.701344318980596	4.102189544780173	4.438318127683005	3.2241467368482084	3.2241467368482084	3.6713602061493966
L1MA5A	3.701344318980596	4.291677463294906	4.194234406569526	4.297633187676024	4.356140779693353	3.6713602061493966
L1MA6	3.2241467368482084	3.849730899615464	4.194234406569526	4.297633187676024	4.356140779693353	4.208924833948982
L1MA7	3.8959991907440372	3.987411750906023	4.094977749089704	4.1885492656042205	3.2241467368482084	3.8541203672134734
L1MA8	3.2241467368482084	4.291677463294906	4.094977749089704	3.7130338397680114	4.356140779693353	3.2241467368482084
L1MA9	4.27282407143759	4.517849318607048	4.363848873429307	4.06310999297649	4.109685180488068	4.456333461499348
