gene	SRR14575429	SRR14575428	SRR14575427	SRR14575426	SRR14575425	SRR14575424
MLT2A1	7.082390877805826	7.046738720071724	7.030520140675573	7.086029908595956	7.039689080609484	6.983612199831123
MLT2A2	7.331827259691379	7.2883296673046205	7.252368566998953	7.320303687446215	7.312703798762521	7.24930760791411
MST_I	7.039850944842822	6.98922722063518	6.97774673354791	6.986456978463581	7.149487645910661	6.850198869359269
MSTA	7.149742753544907	6.850198869359269	6.850198869359269	7.086029908595956	6.850198869359269	7.038806704284679
MSTA2	6.850198869359269	6.98922722063518	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269
MSTB	6.850198869359269	6.850198869359269	6.97774673354791	6.986456978463581	6.850198869359269	6.850198869359269
MSTB1	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	7.082192848388501	6.983612199831123
MSTC	7.082390877805826	6.98922722063518	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269
MSTD	6.850198869359269	6.98922722063518	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269
PABL_A	7.228689817282247	7.090817243087186	7.357932166382249	7.257768462568318	7.251165544790281	7.116741366756975
PABL_AI	7.367185912495828	7.2883296673046205	7.402960922040385	7.183345089945956	7.149487645910661	7.148096944016922
PABL_B	7.082390877805826	6.850198869359269	7.030520140675573	7.042825449468228	6.984236802882152	6.850198869359269
PRIMA4_LTR	6.984351381536371	6.850198869359269	6.97774673354791	6.850198869359269	6.850198869359269	6.850198869359269
SVA_A	7.4001866728671155	7.34917595124834	7.308302041776802	7.300454322693146	7.399722198906102	7.397189978151796
SVA_B	7.204370902769767	6.98922722063518	7.162119920948634	7.183345089945956	6.984236802882152	6.983612199831123
