gene	SRR14872400	SRR14872399	SRR14872398	SRR14872397
LTR12	7.372432044162011	7.238752131604209	7.217493604702289	7.14112963984417
LTR12B	6.811263492406528	7.1693164159071525	6.947071161517852	6.811263492406528
LTR12C	7.780582384645637	7.832008312798325	7.790693104062404	7.739875710742993
LTR12D	7.263662559324455	7.238752131604209	7.003253759893752	7.167431098707999
LTR12E	7.338775442267343	7.398609361937925	7.169786230125939	7.276759640352251
LTR12F	7.1460016100080255	7.003001253533608	7.082579131786437	7.14112963984417
LTR13	7.611258615130653	7.636353586122263	7.582491312830403	7.588770174199008
LTR13A	7.6332149757873795	7.442604066339019	7.48442925320793	7.395542883191582
LTR14	7.197498895302704	6.94689241544532	6.947071161517852	6.811263492406528
LTR14A	6.811263492406528	6.94689241544532	7.114492349831332	6.946175156305643
LTR14B	6.948175115831196	7.082222818422405	7.114492349831332	6.946175156305643
LTR14C	6.948175115831196	6.94689241544532	6.811263492406528	6.811263492406528
LTR17	7.462569981722678	7.2169620431346075	7.351532263919032	7.410509560439819
LTR18A	6.948175115831196	6.811263492406528	6.811263492406528	6.811263492406528
LTR18C	6.811263492406528	6.94689241544532	6.811263492406528	6.811263492406528
LTR19A	6.811263492406528	6.811263492406528	6.811263492406528	6.946175156305643
LTR19B	7.084779691577318	6.811263492406528	7.003253759893752	6.811263492406528
LTR1A2	7.048223927531615	7.003001253533608	7.114492349831332	7.001988007170271
LTR1C1	6.811263492406528	6.811263492406528	6.947071161517852	6.811263492406528
LTR1E	6.811263492406528	7.003001253533608	6.811263492406528	6.811263492406528
LTR1F1	6.948175115831196	6.811263492406528	6.811263492406528	6.811263492406528
LTR1F2	6.811263492406528	6.94689241544532	6.811263492406528	6.811263492406528
LTR21A	7.302711046173764	7.398609361937925	7.399373454072562	7.348005891572308
LTR21B	6.811263492406528	6.94689241544532	7.082579131786437	7.080792999301126
LTR22	7.1726876719386725	7.046007156903485	7.114492349831332	7.080792999301126
LTR22A	7.302711046173764	7.114094415796821	7.239311839517633	7.14112963984417
LTR22B	6.948175115831196	6.811263492406528	7.082579131786437	7.001988007170271
LTR22B2	7.283604795970123	7.298146793819525	7.239311839517633	7.313697728262736
LTR22C0	6.948175115831196	6.811263492406528	6.947071161517852	6.811263492406528
LTR22C2	7.048223927531615	6.94689241544532	6.811263492406528	6.811263492406528
LTR22E	7.004813249138361	6.811263492406528	6.947071161517852	6.811263492406528
LTR23	6.811263492406528	6.811263492406528	6.811263492406528	6.946175156305643
LTR25-int	6.811263492406528	6.811263492406528	6.947071161517852	7.04476754513851
LTR27B	6.811263492406528	6.811263492406528	6.947071161517852	6.811263492406528
LTR28B	6.811263492406528	6.811263492406528	6.947071161517852	6.811263492406528
LTR28C	6.811263492406528	6.94689241544532	7.046316072490354	6.946175156305643
LTR2B	7.220776314398394	7.350828839482144	7.194400530829282	7.236506032658745
LTR2C	7.220776314398394	7.1693164159071525	7.169786230125939	7.19188551540588
LTR3	6.811263492406528	7.003001253533608	6.811263492406528	6.946175156305643
LTR30	7.048223927531615	6.94689241544532	7.114492349831332	7.04476754513851
LTR35A	6.948175115831196	6.811263492406528	7.003253759893752	6.811263492406528
LTR36	6.811263492406528	6.94689241544532	6.811263492406528	6.811263492406528
LTR38A1	6.811263492406528	6.94689241544532	6.811263492406528	6.946175156305643
LTR39	6.811263492406528	6.811263492406528	6.811263492406528	6.946175156305643
LTR3A	7.1726876719386725	7.046007156903485	7.143312436298361	7.167431098707999
LTR4	6.811263492406528	6.811263492406528	6.811263492406528	6.946175156305643
LTR43	6.811263492406528	6.811263492406528	6.947071161517852	7.001988007170271
LTR43_I	6.811263492406528	7.003001253533608	7.114492349831332	7.112497569253946
